Aasta;Kvartal;Maakond;Hoone_liik;Korteriomanditeginute_Arv;Keskmine_m2;Kokku_tehinguhind;Minimaalne_tehingusumma;Maksimaalne_tehingsumma;Minimaalne_pinnaühikuhind;Maksimaalne_pinnaühikuhind;Mediaan_pinnaühikuhind;Keskmine_pinnaühikuhind;Standardhälve_pinnaühikuhind
2020;II;Hiiu maakond;koretr_10_29.99;2.00;***;***;***;***;***;***;***;***;***
2020;II;Hiiu maakond;koretr_30_40.99;2.00;***;***;***;***;***;***;***;***;***
2020;II;Hiiu maakond;koretr_41_54.99;2.00;***;***;***;***;***;***;***;***;***
2020;II;Hiiu maakond;koretr_55_69.99;1.00;***;***;***;***;***;***;***;***;***
2020;II;Hiiu maakond;koretr_70_249.99;3.00;***;***;***;***;***;***;***;***;***
2020;II;Hiiu maakond;Elamu;8;101.40;548 000;23 000;160 000;322.58;966.39;600.19;641.84;203.25
2020;II;Hiiu maakond;Muu;1;***;***;***;***;***;***;***;***;***
2020;II;Hiiu maakond;Suvila;1;***;***;***;***;***;***;***;***;***
2020;II;Ida-Viru maakond;koretr_10_29.99;43.00;26.60;260887.00;500.00;14000.00;17.92;558.14;190.84;234.93;149.06
2020;II;Ida-Viru maakond;koretr_30_40.99;135.00;36.30;990535.00;200.00;30000.00;5.45;769.23;147.91;199.01;175.41
2020;II;Ida-Viru maakond;koretr_41_54.99;115.00;48.00;1565699.00;50.00;64900.00;1.07;1287.70;260.42;282.59;218.35
2020;II;Ida-Viru maakond;koretr_55_69.99;73.00;61.00;1435585.00;500.00;51000.00;8.77;794.22;286.46;323.02;224.15
2020;II;Ida-Viru maakond;koretr_70_249.99;25.00;81.90;1056469.00;2500.00;180000.00;32.43;1328.41;467.97;477.22;312.24
2020;II;Ida-Viru maakond;Elamu;36;236.40;1 255 405;800;159 000;2.21;873.36;265.01;322.07;248.21
2020;II;Ida-Viru maakond;Suvila;103;46.00;1 115 800;500;60 000;24.63;1 365.19;180.51;230.08;207.98
2020;II;Jõgeva maakond;koretr_10_29.99;11.00;23.20;20193.00;147.00;4200.00;5.38;174.27;75.19;79.23;51.66
2020;II;Jõgeva maakond;koretr_30_40.99;11.00;36.60;93760.00;165.00;23000.00;5.38;610.08;223.21;225.47;215.52
2020;II;Jõgeva maakond;koretr_41_54.99;29.00;46.70;268860.00;200.00;21500.00;4.13;502.34;185.19;198.73;143.18
2020;II;Jõgeva maakond;koretr_55_69.99;21.00;63.40;294201.00;901.00;35000.00;13.23;507.98;195.49;220.57;154.69
2020;II;Jõgeva maakond;koretr_70_249.99;12.00;78.80;227500.00;2000.00;36000.00;27.43;416.67;255.54;236.82;120.27
2020;II;Jõgeva maakond;Elamu;47;128.10;1 465 968;500;127 000;6.49;1 566.00;224.80;290.13;296.35
2020;II;Jõgeva maakond;Suvila;1;***;***;***;***;***;***;***;***;***
2020;II;Järva maakond;koretr_10_29.99;5.00;24.00;46990.00;500.00;24500.00;20.66;884.48;191.06;354.28;359.29
2020;II;Järva maakond;koretr_30_40.99;20.00;38.00;261010.00;200.00;42500.00;5.78;1106.77;258.65;340.18;326.38
2020;II;Järva maakond;koretr_41_54.99;25.00;45.70;323329.00;200.00;35000.00;4.77;723.14;283.95;282.70;208.29
2020;II;Järva maakond;koretr_55_69.99;17.00;64.30;331400.00;1000.00;46000.00;16.10;749.19;314.05;303.92;244.01
2020;II;Järva maakond;koretr_70_249.99;12.00;82.70;146700.00;500.00;34000.00;6.34;428.75;135.20;147.17;113.34
2020;II;Järva maakond;Elamu;33;106.90;883 511;3 011;102 000;46.25;909.09;166.85;243.65;192.35
2020;II;Järva maakond;Suvila;6;48.00;134 500;2 000;38 000;93.90;1 582.73;554.12;613.72;518.04
2020;II;Lääne maakond;koretr_10_29.99;2.00;***;***;***;***;***;***;***;***;***
2020;II;Lääne maakond;koretr_30_40.99;8.00;35.20;234200.00;200.00;94500.00;5.43;2779.41;692.70;847.78;869.39
2020;II;Lääne maakond;koretr_41_54.99;22.00;49.90;459400.00;100.00;49900.00;1.90;1144.50;280.46;427.28;396.32
2020;II;Lääne maakond;koretr_55_69.99;15.00;61.90;422400.00;200.00;71000.00;2.99;1069.28;437.83;448.71;346.81
2020;II;Lääne maakond;koretr_70_249.99;5.00;***;***;***;***;***;***;***;***;***
2020;II;Lääne maakond;Elamu;17;228.20;1 326 504;2;200 000;0.00;1 396.01;529.03;611.92;507.96
2020;II;Lääne maakond;Suvila;4;***;***;***;***;***;***;***;***;***
2020;II;Lääne-Viru maakond;koretr_10_29.99;15.00;24.50;74900.00;1000.00;13000.00;35.34;555.56;151.52;201.39;141.20
2020;II;Lääne-Viru maakond;koretr_30_40.99;39.00;36.90;441600.00;100.00;40000.00;2.56;1028.28;149.50;300.83;296.60
2020;II;Lääne-Viru maakond;koretr_41_54.99;51.00;47.10;860449.00;250.00;85600.00;5.56;1600.00;176.68;353.79;418.53
2020;II;Lääne-Viru maakond;koretr_55_69.99;40.00;62.50;940300.00;100.00;110000.00;1.73;1603.50;248.62;372.41;357.90
2020;II;Lääne-Viru maakond;koretr_70_249.99;23.00;90.90;649441.00;2000.00;96500.00;25.48;1307.59;207.25;332.30;346.55
2020;II;Lääne-Viru maakond;Elamu;52;116.40;2 228 639;500;132 000;5.54;2 470.59;323.04;433.91;488.82
2020;II;Lääne-Viru maakond;Suvila;9;73.00;427 400;3 000;165 000;204.08;1 170.21;523.15;581.52;357.48
2020;II;Põlva maakond;koretr_10_29.99;4.00;***;***;***;***;***;***;***;***;***
2020;II;Põlva maakond;koretr_30_40.99;8.00;35.60;149500.00;13000.00;32500.00;330.79;873.66;498.00;527.68;177.42
2020;II;Põlva maakond;koretr_41_54.99;13.00;48.90;168349.00;350.00;30000.00;7.20;604.84;137.91;260.41;246.12
2020;II;Põlva maakond;koretr_55_69.99;12.00;62.80;223700.00;3000.00;37000.00;52.45;596.25;217.37;293.38;207.32
2020;II;Põlva maakond;koretr_70_249.99;8.00;***;***;***;***;***;***;***;***;***
2020;II;Põlva maakond;Elamu;22;104.00;612 192;1 500;79 000;19.31;930.23;208.23;278.09;223.64
2020;II;Põlva maakond;Suvila;3;***;***;***;***;***;***;***;***;***
2020;II;Pärnu maakond;koretr_10_29.99;24.00;25.30;618439.00;1000.00;66500.00;38.76;2325.17;1050.02;999.41;631.96
2020;II;Pärnu maakond;koretr_30_40.99;56.00;35.90;2073936.00;500.00;93000.00;12.89;2896.67;1056.41;1056.76;740.62
2020;II;Pärnu maakond;koretr_41_54.99;76.00;47.00;3911805.00;250.00;125000.00;6.01;2648.31;1051.20;1102.20;739.84
2020;II;Pärnu maakond;koretr_55_69.99;57.00;61.70;3294210.00;1000.00;145000.00;17.67;2631.58;1065.72;941.51;684.01
2020;II;Pärnu maakond;koretr_70_249.99;36.00;93.40;3824550.00;10000.00;251500.00;127.55;2625.26;965.82;1110.87;650.34
2020;II;Pärnu maakond;Elamu;79;131.00;6 704 459;2 500;300 000;20.51;2 404.81;549.51;674.70;527.05
2020;II;Pärnu maakond;Suvila;9;44.00;143 300;1 500;24 000;101.35;871.49;457.14;453.79;269.87
2020;II;Rapla maakond;koretr_10_29.99;2.00;***;***;***;***;***;***;***;***;***
2020;II;Rapla maakond;koretr_30_40.99;8.00;***;***;***;***;***;***;***;***;***
2020;II;Rapla maakond;koretr_41_54.99;22.00;47.30;565302.00;1270.00;60000.00;24.80;1273.89;546.43;536.31;386.02
2020;II;Rapla maakond;koretr_55_69.99;15.00;62.80;508900.00;6000.00;86000.00;88.37;1301.06;455.24;547.32;393.60
2020;II;Rapla maakond;koretr_70_249.99;8.00;74.50;425850.00;3800.00;114150.00;52.20;1500.00;726.64;729.42;564.28
2020;II;Rapla maakond;Elamu;26;142.40;1 724 999;2 000;185 000;18.57;1 395.94;381.83;484.82;398.91
2020;II;Rapla maakond;Suvila;19;63.60;724 700;10 000;90 000;195.38;1 554.40;572.08;633.10;323.01
2020;II;Saare maakond;koretr_10_29.99;4.00;***;***;***;***;***;***;***;***;***
2020;II;Saare maakond;koretr_30_40.99;2.00;***;***;***;***;***;***;***;***;***
2020;II;Saare maakond;koretr_41_54.99;13.00;46.90;489200.00;3000.00;78000.00;64.79;1756.76;852.53;813.04;550.75
2020;II;Saare maakond;koretr_55_69.99;14.00;64.20;788200.00;10000.00;115000.00;151.52;1785.71;970.85;884.31;460.60
2020;II;Saare maakond;koretr_70_249.99;1.00;***;***;***;***;***;***;***;***;***
2020;II;Saare maakond;Elamu;14;108.90;890 600;15 700;192 000;148.25;1 779.36;416.90;620.03;492.79
2020;II;Tartu maakond;koretr_10_29.99;29.00;22.50;1069479.00;12562.00;79900.00;428.74;3103.45;1623.93;1682.67;623.68
2020;II;Tartu maakond;koretr_30_40.99;72.00;35.90;3929329.00;300.00;90000.00;8.11;2428.93;1571.75;1511.18;566.18
2020;II;Tartu maakond;koretr_41_54.99;179.00;48.00;12995517.00;87.00;156035.00;1.72;2842.17;1603.77;1505.49;574.19
2020;II;Tartu maakond;koretr_55_69.99;128.00;63.20;11651518.00;5000.00;170000.00;78.37;3003.53;1508.79;1444.58;491.19
2020;II;Tartu maakond;koretr_70_249.99;140.00;88.30;17431333.00;3500.00;280000.00;43.05;2557.08;1530.21;1417.02;489.93
2020;II;Tartu maakond;Elamu;79;159.80;10 579 354;1;444 000;0.00;1 963.75;790.68;867.11;512.83
2020;II;Tartu maakond;Suvila;15;69.50;860 800;19 000;132 000;267.98;3 529.41;883.84;1 067.16;806.11
2020;II;Valga maakond;koretr_10_29.99;6.00;23.20;40900.00;500.00;21000.00;22.62;1500.00;78.62;373.28;583.84
2020;II;Valga maakond;koretr_30_40.99;16.00;37.20;127240.00;2000.00;22000.00;66.23;537.90;165.35;209.35;127.18
2020;II;Valga maakond;koretr_41_54.99;19.00;47.40;161370.00;600.00;51000.00;12.82;1120.88;164.47;182.56;239.49
2020;II;Valga maakond;koretr_55_69.99;14.00;62.10;210000.00;300.00;39000.00;4.85;673.58;199.79;243.43;231.07
2020;II;Valga maakond;koretr_70_249.99;7.00;96.60;200500.00;500.00;75000.00;6.68;463.25;340.60;288.73;177.70
2020;II;Valga maakond;Elamu;25;120.70;904 650;500;150 000;0.97;1 754.81;261.68;378.22;435.97
2020;II;Valga maakond;Suvila;6;53.40;64 500;6 500;15 000;116.70;360.58;169.89;213.18;95.83
2020;II;Viljandi maakond;koretr_10_29.99;13.00;21.20;121976.00;176.00;27000.00;17.25;989.01;421.69;425.99;310.64
2020;II;Viljandi maakond;koretr_30_40.99;18.00;36.00;377099.00;250.00;52650.00;8.04;1720.59;483.61;582.90;469.32
2020;II;Viljandi maakond;koretr_41_54.99;29.00;47.30;425850.00;2000.00;61900.00;47.17;1470.31;205.76;317.40;325.85
2020;II;Viljandi maakond;koretr_55_69.99;17.00;64.00;501294.00;4200.00;73000.00;61.95;1149.61;289.32;463.61;335.98
2020;II;Viljandi maakond;koretr_70_249.99;15.00;84.80;544400.00;1000.00;120000.00;13.87;1388.89;219.41;440.92;453.39
2020;II;Viljandi maakond;Elamu;51;169.80;2 151 250;1 000;386 270;9.32;1 354.68;227.24;268.25;249.22
2020;II;Viljandi maakond;Suvila;6;75.90;156 000;8 500;57 000;159.32;1 163.27;281.27;504.61;422.93
2020;II;Võru maakond;koretr_10_29.99;12.00;25.50;119000.00;300.00;39800.00;13.57;1877.36;265.45;403.52;521.61
2020;II;Võru maakond;koretr_30_40.99;16.00;35.90;216200.00;800.00;39000.00;23.88;1018.28;351.77;376.14;312.15
2020;II;Võru maakond;koretr_41_54.99;29.00;47.30;446300.00;200.00;50000.00;4.51;1024.59;201.61;320.44;311.44
2020;II;Võru maakond;koretr_55_69.99;17.00;61.20;505450.00;2000.00;81350.00;35.09;1172.19;543.13;483.45;353.32
2020;II;Võru maakond;koretr_70_249.99;16.00;81.10;506350.00;50.00;81000.00;0.43;1106.56;325.86;413.61;359.92
2020;II;Võru maakond;Elamu;30;108.10;916 590;4 000;133 000;11.99;1 351.63;231.85;331.13;310.21
2020;II;Võru maakond;Suvila;9;24.00;137 900;5 000;29 900;190.11;1 374.05;515.46;736.84;476.37
2020;III;Harju maakond;koretr_10_29.99;231.00;21.20;9665519.00;250.00;100000.00;16.34;5668.79;1993.24;2007.12;831.92
2020;III;Harju maakond;koretr_30_40.99;464.00;35.20;32387080.00;2000.00;165900.00;53.48;5457.24;1876.59;1971.95;789.12
2020;III;Harju maakond;koretr_41_54.99;831.00;47.40;73147702.00;3762.00;264400.00;71.39;5114.12;1792.91;1863.00;731.37
2020;III;Harju maakond;koretr_55_69.99;601.00;62.50;67003745.00;7250.00;279900.00;110.86;4927.82;1769.75;1789.17;650.21
2020;III;Harju maakond;koretr_70_249.99;744.00;98.20;149429944.00;5000.00;1198000.00;62.27;9159.48;1969.95;2043.56;857.50
2020;III;Harju maakond;Elamu;258;171.90;64 962 640;1 000;9 739 790;11.11;10 023.31;1 431.37;1 452.28;1 002.11
2020;III;Harju maakond;Muu;1;***;***;***;***;***;***;***;***;***
2020;III;Harju maakond;Suvila;115;63.80;8 359 148;3 000;844 400;66.67;9 705.75;980.39;1 331.08;1 282.39
2020;III;Hiiu maakond;koretr_10_29.99;1.00;***;***;***;***;***;***;***;***;***
2020;III;Hiiu maakond;koretr_30_40.99;6.00;36.00;133500.00;10000.00;33000.00;282.49;857.14;609.00;615.78;204.00
2020;III;Hiiu maakond;koretr_41_54.99;6.00;47.80;75000.00;6000.00;23000.00;118.11;543.74;225.66;268.23;154.86
2020;III;Hiiu maakond;koretr_55_69.99;9.00;60.80;161000.00;5000.00;45000.00;86.81;668.65;231.32;291.99;198.24
2020;III;Hiiu maakond;koretr_70_249.99;3.00;***;***;***;***;***;***;***;***;***
2020;III;Hiiu maakond;Elamu;6;70.50;233 000;10 600;63 900;362.84;881.12;506.34;550.29;200.25
2020;III;Ida-Viru maakond;koretr_10_29.99;60.00;27.10;402030.00;500.00;34900.00;16.78;1195.21;218.29;246.33;186.40
2020;III;Ida-Viru maakond;koretr_30_40.99;216.00;36.00;1855373.00;40.00;50000.00;1.05;1381.22;188.39;235.22;201.82
2020;III;Ida-Viru maakond;koretr_41_54.99;183.00;48.10;2133712.00;1.00;108900.00;0.02;1998.17;166.67;239.16;252.51
2020;III;Ida-Viru maakond;koretr_55_69.99;121.00;60.80;2425170.00;1.00;114900.00;0.02;1984.46;231.02;331.30;321.89
2020;III;Ida-Viru maakond;koretr_70_249.99;38.00;87.20;1585501.00;1.00;149000.00;0.01;1266.33;327.40;458.85;365.88
2020;III;Ida-Viru maakond;Elamu;56;112.20;2 454 841;100;219 000;2.14;1 408.45;223.46;342.06;339.29
2020;III;Ida-Viru maakond;Suvila;74;47.60;848 525;100;50 000;2.61;849.51;199.85;229.53;179.25
2020;III;Jõgeva maakond;koretr_10_29.99;2.00;***;***;***;***;***;***;***;***;***
2020;III;Jõgeva maakond;koretr_30_40.99;18.00;36.50;112500.00;100.00;19000.00;2.54;527.78;134.37;177.98;152.75
2020;III;Jõgeva maakond;koretr_41_54.99;21.00;46.60;211300.00;700.00;23900.00;13.33;544.42;224.28;221.67;162.82
2020;III;Jõgeva maakond;koretr_55_69.99;27.00;63.80;475050.00;150.00;36000.00;2.20;565.15;277.28;276.93;172.67
2020;III;Jõgeva maakond;koretr_70_249.99;8.00;***;***;***;***;***;***;***;***;***
2020;III;Jõgeva maakond;Elamu;46;156.60;1 422 159;400;95 000;6.25;1 662.97;251.29;287.53;297.97
2020;III;Järva maakond;koretr_10_29.99;11.00;23.60;117300.00;4000.00;24000.00;196.08;1117.65;395.68;437.06;308.69
2020;III;Järva maakond;koretr_30_40.99;20.00;35.80;203433.00;1.00;27000.00;0.03;733.94;275.21;286.26;246.26
2020;III;Järva maakond;koretr_41_54.99;38.00;47.00;494620.00;200.00;44000.00;4.81;938.17;209.36;273.92;253.17
2020;III;Järva maakond;koretr_55_69.99;22.00;64.40;393800.00;1500.00;36000.00;21.90;599.00;308.83;277.70;155.15
2020;III;Järva maakond;koretr_70_249.99;24.00;79.10;447278.00;1000.00;46000.00;10.03;599.74;179.51;238.88;199.40
2020;III;Järva maakond;Elamu;42;133.20;1 652 509;1 000;140 000;8.12;1 163.71;255.24;342.40;289.32
2020;III;Järva maakond;Suvila;7;59.50;170 000;13 000;40 000;223.02;641.03;498.08;451.87;142.39
2020;III;Lääne maakond;koretr_10_29.99;4.00;***;***;***;***;***;***;***;***;***
2020;III;Lääne maakond;koretr_30_40.99;11.00;***;***;***;***;***;***;***;***;***
2020;III;Lääne maakond;koretr_41_54.99;31.00;47.50;947800.00;500.00;125000.00;10.33;2648.31;643.02;633.46;530.74
2020;III;Lääne maakond;koretr_55_69.99;15.00;64.00;525400.00;500.00;85000.00;9.04;1216.02;532.99;545.53;365.70
2020;III;Lääne maakond;koretr_70_249.99;16.00;84.30;1083700.00;1000.00;260000.00;12.05;2687.57;674.16;739.34;786.47
2020;III;Lääne maakond;Elamu;14;120.70;770 000;7 000;198 000;32.42;1 654.14;364.52;501.68;396.06
2020;III;Lääne maakond;Suvila;1;***;***;***;***;***;***;***;***;***
2020;III;Lääne-Viru maakond;koretr_10_29.99;23.00;23.20;186970.00;250.00;27000.00;9.80;971.22;275.70;353.87;280.27
2020;III;Lääne-Viru maakond;koretr_30_40.99;47.00;35.90;680915.00;100.00;56000.00;2.51;1666.67;194.59;401.25;408.06
2020;III;Lääne-Viru maakond;koretr_41_54.99;86.00;46.90;1403635.00;300.00;71620.00;7.19;1670.70;243.07;349.28;343.74
2020;III;Lääne-Viru maakond;koretr_55_69.99;53.00;61.70;1126324.00;300.00;79000.00;5.08;1234.38;237.73;340.77;295.20
2020;III;Lääne-Viru maakond;koretr_70_249.99;21.00;87.80;670176.00;300.00;140000.00;3.97;1101.08;165.06;325.44;332.65
2020;III;Lääne-Viru maakond;Elamu;64;131.30;3 037 242;1 000;350 000;6.44;1 572.33;302.56;398.24;367.44
2020;III;Lääne-Viru maakond;Suvila;6;94.10;475 000;37 000;130 000;383.96;1 231.53;899.79;857.04;318.48
2020;III;Põlva maakond;koretr_10_29.99;6.00;26.00;65000.00;1000.00;16000.00;35.09;581.82;470.39;421.27;196.99
2020;III;Põlva maakond;koretr_30_40.99;13.00;36.20;199700.00;1500.00;35000.00;49.18;916.23;375.94;419.41;237.88
2020;III;Põlva maakond;koretr_41_54.99;20.00;48.70;263300.00;600.00;30000.00;13.45;631.58;244.25;269.40;202.64
2020;III;Põlva maakond;koretr_55_69.99;18.00;62.60;454795.00;3000.00;45000.00;53.86;743.80;408.63;404.62;215.14
2020;III;Põlva maakond;koretr_70_249.99;10.00;82.50;290250.00;1250.00;45000.00;15.84;576.92;476.82;354.34;231.09
2020;III;Põlva maakond;Elamu;27;100.60;688 413;2 000;95 000;16.92;1 142.13;250.97;278.01;243.63
2020;III;Põlva maakond;Suvila;1;***;***;***;***;***;***;***;***;***
2020;III;Pärnu maakond;koretr_10_29.99;32.00;24.80;688033.00;400.00;61500.00;14.55;2091.84;1032.39;878.20;594.29
2020;III;Pärnu maakond;koretr_30_40.99;58.00;36.40;1999608.00;100.00;89800.00;2.56;2267.68;974.52;945.96;657.58
2020;III;Pärnu maakond;koretr_41_54.99;103.00;48.10;5180344.00;150.00;167000.00;3.39;3162.88;1047.79;1042.30;674.47
2020;III;Pärnu maakond;koretr_55_69.99;64.00;62.30;4544089.00;500.00;168900.00;8.00;2768.85;1188.40;1133.28;588.98
2020;III;Pärnu maakond;koretr_70_249.99;50.00;95.30;3843332.00;1000.00;223000.00;12.84;2985.27;762.03;840.95;650.93
2020;III;Pärnu maakond;Elamu;94;131.70;7 831 198;60;390 000;0.26;1 996.93;560.39;645.33;463.00
2020;III;Pärnu maakond;Suvila;19;48.40;577 850;7 000;107 000;181.00;1 781.61;729.34;720.83;412.87
2020;III;Rapla maakond;koretr_10_29.99;2.00;***;***;***;***;***;***;***;***;***
2020;III;Rapla maakond;koretr_30_40.99;16.00;34.70;168177.00;750.00;38000.00;21.31;1079.03;200.23;298.70;315.72
2020;III;Rapla maakond;koretr_41_54.99;27.00;46.00;374150.00;700.00;42000.00;15.05;983.21;289.16;303.29;249.59
2020;III;Rapla maakond;koretr_55_69.99;26.00;62.40;779750.00;300.00;69500.00;4.85;1215.03;393.71;482.75;344.71
2020;III;Rapla maakond;koretr_70_249.99;9.00;***;***;***;***;***;***;***;***;***
2020;III;Rapla maakond;Elamu;43;140.30;2 852 800;6 000;254 000;51.44;2 031.06;434.78;535.60;439.66
2020;III;Rapla maakond;Muu;1;***;***;***;***;***;***;***;***;***
2020;III;Rapla maakond;Suvila;12;46.30;579 900;17 000;135 000;340.00;2 000.00;1 086.10;1 104.03;421.93
2020;III;Saare maakond;koretr_10_29.99;7.00;25.40;111700.00;6000.00;27500.00;271.49;1000.00;587.03;601.80;306.38
2020;III;Saare maakond;koretr_30_40.99;9.00;36.90;253750.00;1000.00;57000.00;33.00;1458.89;913.71;733.02;543.46
2020;III;Saare maakond;koretr_41_54.99;17.00;47.40;518000.00;5000.00;53000.00;101.01;1152.99;715.73;644.42;368.38
2020;III;Saare maakond;koretr_55_69.99;10.00;63.00;551900.00;2000.00;165000.00;29.54;2367.29;888.61;870.44;662.34
2020;III;Saare maakond;koretr_70_249.99;15.00;87.00;1250177.00;7777.00;205000.00;102.06;1716.70;882.72;929.51;521.96
2020;III;Saare maakond;Elamu;35;104.50;2 410 250;500;230 000;5.68;2 188.07;614.69;687.71;503.56
2020;III;Saare maakond;Suvila;3;***;***;***;***;***;***;***;***;***
2020;III;Tartu maakond;koretr_10_29.99;74.00;22.80;2928670.00;2500.00;84000.00;196.85;3781.55;1705.10;1765.21;616.43
2020;III;Tartu maakond;koretr_30_40.99;145.00;36.00;8218350.00;500.00;140000.00;12.95;3465.35;1556.12;1567.04;616.57
2020;III;Tartu maakond;koretr_41_54.99;243.00;47.70;17514588.00;1000.00;159900.00;23.36;3166.34;1563.22;1502.80;598.37
2020;III;Tartu maakond;koretr_55_69.99;202.00;63.00;19359465.00;1500.00;179900.00;24.15;2930.51;1543.24;1522.40;518.47
2020;III;Tartu maakond;koretr_70_249.99;206.00;88.20;26467123.00;3500.00;280000.00;46.24;3135.72;1504.85;1474.24;485.29
2020;III;Tartu maakond;Elamu;117;162.70;16 090 400;2 000;475 000;19.05;3 225.81;898.50;962.33;601.57
2020;III;Tartu maakond;Muu;1;***;***;***;***;***;***;***;***;***
2020;III;Tartu maakond;Suvila;19;79.70;937 300;1 000;93 000;40.00;2 941.18;645.51;848.42;781.28
2020;III;Valga maakond;koretr_10_29.99;7.00;23.20;19501.00;1.00;8000.00;0.05;320.20;49.75;115.73;128.51
2020;III;Valga maakond;koretr_30_40.99;24.00;36.70;188112.00;1.00;30000.00;0.03;847.46;141.47;210.51;210.46
2020;III;Valga maakond;koretr_41_54.99;31.00;47.70;269260.00;260.00;48000.00;5.65;1043.48;95.60;189.06;248.87
2020;III;Valga maakond;koretr_55_69.99;19.00;60.80;294000.00;100.00;44500.00;1.71;780.70;241.80;251.13;191.79
2020;III;Valga maakond;koretr_70_249.99;6.00;91.20;174900.00;4000.00;66000.00;55.56;713.51;284.39;319.06;222.44
2020;III;Valga maakond;Elamu;24;127.00;731 200;4 000;89 000;39.49;741.67;260.58;274.30;176.88
2020;III;Valga maakond;Suvila;12;46.90;135 200;2 000;25 000;53.33;1 008.06;173.09;283.47;267.86
2020;III;Viljandi maakond;koretr_10_29.99;22.00;22.30;302110.00;250.00;32000.00;14.44;1327.78;646.82;606.85;443.37
2020;III;Viljandi maakond;koretr_30_40.99;25.00;37.50;474400.00;100.00;44500.00;3.15;1098.77;579.27;495.00;365.48
2020;III;Viljandi maakond;koretr_41_54.99;50.00;47.60;1121949.00;600.00;89000.00;11.58;1724.81;332.93;470.79;430.62
2020;III;Viljandi maakond;koretr_55_69.99;33.00;63.50;1078457.00;246.00;135000.00;3.87;2276.56;408.16;516.93;456.90
2020;III;Viljandi maakond;koretr_70_249.99;15.00;85.20;926450.00;3500.00;229990.00;42.89;2231.56;407.91;676.62;674.81
2020;III;Viljandi maakond;Elamu;56;139.90;1 892 555;1 000;140 000;10.08;827.42;178.74;242.64;197.10
2020;III;Viljandi maakond;Suvila;7;55.00;149 500;9 000;60 000;169.17;804.29;345.49;399.83;218.94
2020;III;Võru maakond;koretr_10_29.99;6.00;27.00;55500.00;300.00;20000.00;13.57;719.42;274.92;329.73;304.27
2020;III;Võru maakond;koretr_30_40.99;25.00;36.50;403140.00;300.00;36290.00;7.65;965.16;450.16;443.33;298.27
2020;III;Võru maakond;koretr_41_54.99;60.00;47.70;1230456.00;1.00;53240.00;0.02;1100.00;477.03;424.27;277.59
2020;III;Võru maakond;koretr_55_69.99;46.00;62.10;1131008.00;1.00;65000.00;0.02;1026.86;477.15;394.30;253.27
2020;III;Võru maakond;koretr_70_249.99;21.00;91.30;889822.00;2000.00;95000.00;23.89;772.36;580.00;465.88;216.28
2020;III;Võru maakond;Elamu;44;102.90;1 809 460;1 000;265 000;15.55;2 292.39;241.63;393.88;420.47
2020;III;Võru maakond;Muu;1;***;***;***;***;***;***;***;***;***
2020;III;Võru maakond;Suvila;12;32.30;184 700;3 000;60 000;112.78;1 333.33;339.60;527.51;428.64
2020;IV;Harju maakond;koretr_10_29.99;251.00;22.30;11217037.00;1500.00;106000.00;61.73;5000.00;1977.61;2031.22;928.00
2020;IV;Harju maakond;koretr_30_40.99;629.00;35.60;46050818.00;1250.00;170050.00;31.25;4694.04;1926.61;2045.63;814.36
2020;IV;Harju maakond;koretr_41_54.99;1073.00;47.30;103365401.00;4000.00;237500.00;82.30;4966.30;2046.91;2039.02;753.21
2020;IV;Harju maakond;koretr_55_69.99;874.00;62.90;109207745.00;1250.00;292410.00;20.59;4781.88;2051.05;1988.93;704.92
2020;IV;Harju maakond;koretr_70_249.99;933.00;96.70;183486208.00;1.00;980000.00;0.01;8581.44;2022.61;2060.16;698.16
2020;IV;Harju maakond;Elamu;259;174.30;53 474 558;1 000;925 000;8.10;5 017.42;1 417.40;1 404.85;686.88
