Aasta,Kvartal,Maakond,Hoone_liik,Korteriomanditeginute_Arv,Keskmine_m2,Kokku_tehinguhind,Minimaalne_tehingusumma,Maksimaalne_tehingsumma,Minimaalne_pinnaühikuhind,Maksimaalne_pinnaühikuhind,Mediaan_pinnaühikuhind,Keskmine_pinnaühikuhind,Standardhälve_pinnaühikuhind,quarter,avg_salary,housing_index,THI
2022,II,Pärnu maakond,koretr_41_54.99,167.0,47.0,13304842.0,1.0,264500.0,0.02,5101.25,1549.89,1696.1,1012.51,2022Q2,1717.0,296.33,268.94
2022,II,Pärnu maakond,koretr_55_69.99,94.0,62.2,9523107.0,500.0,240000.0,8.39,4137.63,1591.2,1636.21,985.46,2022Q2,1717.0,296.33,268.94
2022,II,Pärnu maakond,koretr_70_249.99,48.0,83.6,7877000.0,19500.0,464000.0,248.72,4067.11,1744.68,1937.75,838.19,2022Q2,1717.0,296.33,268.94
2022,II,Pärnu maakond,Elamu,83.0,147.3,,,,63.37,,993.59,,601.35,2022Q2,1717.0,296.33,268.94
2022,II,Pärnu maakond,Suvila,14.0,41.6,,,,307.22,,,,718.83,2022Q2,1717.0,296.33,268.94
2022,II,Rapla maakond,koretr_10_29.99,6.0,24.5,133640.0,1000.0,55000.0,47.62,2000.0,770.28,862.12,799.79,2022Q2,1717.0,296.33,268.94
2022,II,Rapla maakond,koretr_30_40.99,16.0,35.7,562199.0,2300.0,67900.0,74.92,1975.68,1050.71,983.99,640.02,2022Q2,1717.0,296.33,268.94
2022,II,Rapla maakond,koretr_41_54.99,35.0,48.1,1407300.0,500.0,95000.0,9.98,1812.98,657.37,827.71,582.74,2022Q2,1717.0,296.33,268.94
2022,II,Rapla maakond,koretr_55_69.99,21.0,64.4,1219400.0,10000.0,110000.0,150.83,1845.64,816.7,902.37,503.15,2022Q2,1717.0,296.33,268.94
2022,II,Rapla maakond,koretr_70_249.99,26.0,80.1,2106600.0,8500.0,195500.0,95.18,1914.89,781.89,992.94,729.8,2022Q2,1717.0,296.33,268.94
2022,II,Rapla maakond,Elamu,33.0,142.6,,,,92.34,,741.03,922.92,828.65,2022Q2,1717.0,296.33,268.94
2022,II,Rapla maakond,Muu,1.0,,,,,,,,,,2022Q2,1717.0,296.33,268.94
2022,II,Rapla maakond,Suvila,11.0,65.9,,,,18.52,,,,689.2,2022Q2,1717.0,296.33,268.94
2022,II,Saare maakond,koretr_10_29.99,9.0,25.1,209333.0,3100.0,51000.0,185.61,1910.11,1075.27,896.63,608.8,2022Q2,1717.0,296.33,268.94
2022,II,Saare maakond,koretr_30_40.99,17.0,37.0,666675.0,2500.0,74900.0,69.44,2040.87,1197.6,1051.74,589.33,2022Q2,1717.0,296.33,268.94
2022,II,Saare maakond,koretr_41_54.99,28.0,47.1,1406100.0,5000.0,142000.0,100.81,3279.45,892.32,1071.57,778.23,2022Q2,1717.0,296.33,268.94
2022,II,Saare maakond,koretr_55_69.99,22.0,63.3,1355600.0,4500.0,146000.0,73.77,2295.6,981.93,978.83,657.55,2022Q2,1717.0,296.33,268.94
2022,II,Saare maakond,koretr_70_249.99,8.0,104.6,867500.0,7000.0,204000.0,94.59,2457.83,897.36,1079.36,689.56,2022Q2,1717.0,296.33,268.94
2022,II,Saare maakond,Elamu,31.0,130.1,,,,38.1,,885.75,,689.42,2022Q2,1717.0,296.33,268.94
2022,II,Saare maakond,Suvila,1.0,,,,,,,,,,2022Q2,1717.0,296.33,268.94
2022,II,Tartu maakond,koretr_10_29.99,114.0,21.7,6416023.0,2000.0,130000.0,71.43,5226.13,2793.74,2650.04,914.49,2022Q2,1717.0,296.33,268.94
2022,II,Tartu maakond,koretr_30_40.99,175.0,36.2,14131622.0,1000.0,177000.0,25.32,5195.17,2306.93,2234.75,834.38,2022Q2,1717.0,296.33,268.94
2022,II,Tartu maakond,koretr_41_54.99,358.0,48.1,36209011.0,5000.0,202000.0,118.2,4426.23,2119.6,2094.2,694.57,2022Q2,1717.0,296.33,268.94
2022,II,Tartu maakond,koretr_55_69.99,205.0,62.5,24605685.0,3000.0,265000.0,45.94,4329.16,1876.02,1926.06,675.39,2022Q2,1717.0,296.33,268.94
2022,II,Tartu maakond,koretr_70_249.99,233.0,91.5,40138996.0,10000.0,426000.0,120.97,3766.23,1897.47,1894.26,641.19,2022Q2,1717.0,296.33,268.94
2022,II,Tartu maakond,Elamu,95.0,156.2,,,,50.47,,,,621.81,2022Q2,1717.0,296.33,268.94
2022,II,Tartu maakond,Suvila,17.0,71.9,,,,148.81,,727.65,964.81,637.57,2022Q2,1717.0,296.33,268.94
2022,II,Valga maakond,koretr_10_29.99,16.0,24.6,160911.0,500.0,39000.0,18.25,1340.21,367.34,406.13,337.38,2022Q2,1717.0,296.33,268.94
2022,II,Valga maakond,koretr_30_40.99,23.0,36.5,286900.0,2800.0,28500.0,83.09,746.07,306.75,335.07,185.18,2022Q2,1717.0,296.33,268.94
2022,II,Valga maakond,koretr_41_54.99,33.0,47.6,602399.0,100.0,142000.0,1.92,3234.62,233.05,392.46,591.63,2022Q2,1717.0,296.33,268.94
2022,II,Valga maakond,koretr_55_69.99,24.0,61.5,769700.0,2000.0,103000.0,36.3,1596.64,428.64,515.79,508.56,2022Q2,1717.0,296.33,268.94
2022,II,Valga maakond,koretr_70_249.99,12.0,74.7,328900.0,1400.0,85000.0,19.58,1081.42,322.34,360.57,277.83,2022Q2,1717.0,296.33,268.94
2022,II,Valga maakond,Elamu,25.0,135.3,,,,29.09,,387.6,477.67,463.29,2022Q2,1717.0,296.33,268.94
2022,II,Valga maakond,Muu,1.0,,,,,,,,,,2022Q2,1717.0,296.33,268.94
2022,II,Valga maakond,Suvila,6.0,107.6,,,,175.05,869.57,381.96,427.91,235.19,2022Q2,1717.0,296.33,268.94
2022,II,Viljandi maakond,koretr_10_29.99,9.0,23.8,200500.0,5000.0,53500.0,212.77,2201.65,896.23,966.67,709.41,2022Q2,1717.0,296.33,268.94
2022,II,Viljandi maakond,koretr_30_40.99,26.0,36.7,733000.0,500.0,83400.0,12.72,2355.93,641.9,777.84,635.18,2022Q2,1717.0,296.33,268.94
2022,II,Viljandi maakond,koretr_41_54.99,46.0,47.1,1585695.0,1000.0,103000.0,21.79,2205.57,554.76,734.56,608.55,2022Q2,1717.0,296.33,268.94
2022,II,Viljandi maakond,koretr_55_69.99,26.0,63.4,1588600.0,4500.0,137000.0,73.77,2011.75,1124.34,954.11,512.39,2022Q2,1717.0,296.33,268.94
2022,II,Viljandi maakond,koretr_70_249.99,21.0,78.2,1563399.0,5000.0,160000.0,64.94,2234.64,1093.95,953.97,559.03,2022Q2,1717.0,296.33,268.94
2022,II,Viljandi maakond,Elamu,57.0,136.6,,,,18.28,,496.86,592.95,445.77,2022Q2,1717.0,296.33,268.94
2022,II,Viljandi maakond,Muu,1.0,,,,,,,,,,2022Q2,1717.0,296.33,268.94
2022,II,Viljandi maakond,Suvila,5.0,117.0,,,,143.98,779.71,335.86,440.0,268.54,2022Q2,1717.0,296.33,268.94
2022,II,Võru maakond,koretr_10_29.99,12.0,27.2,327000.0,10000.0,55000.0,381.68,2131.78,923.81,1016.9,520.62,2022Q2,1717.0,296.33,268.94
2022,II,Võru maakond,koretr_30_40.99,26.0,36.7,603045.0,500.0,72000.0,12.66,2028.17,578.01,642.19,559.07,2022Q2,1717.0,296.33,268.94
2022,II,Võru maakond,koretr_41_54.99,49.0,47.7,1357300.0,50.0,117600.0,0.91,2181.82,422.71,579.26,508.82,2022Q2,1717.0,296.33,268.94
2022,II,Võru maakond,koretr_55_69.99,30.0,60.1,1331300.0,1000.0,92000.0,18.05,1627.49,740.44,744.74,486.36,2022Q2,1717.0,296.33,268.94
2022,II,Võru maakond,koretr_70_249.99,19.0,77.8,703900.0,3000.0,123000.0,39.74,1060.82,462.59,471.7,327.92,2022Q2,1717.0,296.33,268.94
2022,II,Võru maakond,Elamu,36.0,138.8,,1.0,,0.06,,375.48,467.34,456.77,2022Q2,1717.0,296.33,268.94
2022,II,Võru maakond,Suvila,6.0,50.2,,,,101.69,,620.08,832.73,717.94,2022Q2,1717.0,296.33,268.94
2022,III,Harju maakond,koretr_10_29.99,256.0,22.1,15818226.0,2000.0,151900.0,76.34,8250.0,2945.26,2858.05,1131.2,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Harju maakond,koretr_30_40.99,560.0,35.1,54085828.0,5000.0,290000.0,122.55,7837.84,2688.19,2745.21,928.74,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Harju maakond,koretr_41_54.99,1002.0,47.3,129257091.0,100.0,296500.0,1.94,6365.74,2642.28,2726.37,940.25,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Harju maakond,koretr_55_69.99,690.0,63.1,113126380.0,10000.0,530000.0,169.2,8268.33,2472.36,2603.05,874.63,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Harju maakond,koretr_70_249.99,737.0,95.6,199720393.0,20000.0,1448500.0,209.5,7838.2,2706.11,2839.71,989.29,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Harju maakond,Elamu,179.0,173.7,,,,14.12,,,,,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Harju maakond,Muu,1.0,,,,,,,,,,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Harju maakond,Suvila,95.0,55.0,,,,96.98,,,,,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Hiiu maakond,koretr_10_29.99,1.0,,,,,,,,,,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Hiiu maakond,koretr_30_40.99,3.0,,,,,,,,,,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Hiiu maakond,koretr_41_54.99,2.0,,,,,,,,,,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Hiiu maakond,koretr_55_69.99,3.0,,,,,,,,,,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Hiiu maakond,koretr_70_249.99,1.0,,,,,,,,,,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Hiiu maakond,Elamu,4.0,,,,,,,,,,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Hiiu maakond,Suvila,1.0,,,,,,,,,,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Ida-Viru maakond,koretr_10_29.99,78.0,26.6,810572.0,100.0,39900.0,3.72,1456.2,343.37,393.33,250.13,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Ida-Viru maakond,koretr_30_40.99,276.0,36.2,3313699.0,1.0,48900.0,0.03,1304.35,263.16,328.45,263.15,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Ida-Viru maakond,koretr_41_54.99,270.0,47.6,4376876.0,1.0,62500.0,0.02,1242.54,304.51,339.02,261.85,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Ida-Viru maakond,koretr_55_69.99,116.0,61.0,3111291.0,1.0,135000.0,0.02,2002.97,344.86,436.52,334.57,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Ida-Viru maakond,koretr_70_249.99,36.0,86.6,1834120.0,500.0,196000.0,5.7,1484.14,581.84,570.01,374.42,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Ida-Viru maakond,Elamu,60.0,113.1,,,,10.15,,480.51,537.19,329.14,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Ida-Viru maakond,Muu,1.0,,,,,,,,,,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Ida-Viru maakond,Suvila,81.0,46.5,,200.0,,11.36,,171.67,320.04,309.44,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Jõgeva maakond,koretr_10_29.99,5.0,26.3,27036.0,5384.0,5500.0,185.66,251.59,197.22,208.33,27.31,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Jõgeva maakond,koretr_30_40.99,13.0,37.8,161068.0,100.0,28000.0,2.49,823.53,318.3,332.86,238.69,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Jõgeva maakond,koretr_41_54.99,50.0,46.8,1019788.0,2000.0,49000.0,48.78,968.52,435.81,429.96,280.71,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Jõgeva maakond,koretr_55_69.99,26.0,63.8,638425.0,3000.0,47000.0,51.99,714.29,450.76,385.21,230.15,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Jõgeva maakond,koretr_70_249.99,12.0,77.5,227601.0,2500.0,38000.0,35.36,538.24,201.11,250.22,192.85,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Jõgeva maakond,Elamu,42.0,135.9,,,,34.01,,363.08,410.7,358.63,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Jõgeva maakond,Suvila,3.0,,,,,,,,,,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Järva maakond,koretr_10_29.99,8.0,25.2,164200.0,4800.0,53000.0,220.18,1962.96,709.03,786.91,542.46,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Järva maakond,koretr_30_40.99,18.0,37.1,460290.0,100.0,57000.0,2.44,1671.55,629.32,699.23,407.84,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Järva maakond,koretr_41_54.99,42.0,47.2,1142750.0,300.0,86500.0,7.26,1883.72,574.04,583.1,447.05,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Järva maakond,koretr_55_69.99,27.0,63.0,911600.0,700.0,112000.0,10.46,1951.22,453.17,545.88,466.25,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Järva maakond,koretr_70_249.99,23.0,80.1,789447.0,100.0,66000.0,1.26,857.14,484.89,435.01,291.31,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Järva maakond,Elamu,50.0,144.4,,,,28.21,,381.71,413.09,306.16,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Järva maakond,Suvila,3.0,,,,,,,,,,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Lääne maakond,koretr_10_29.99,13.0,24.0,178350.0,2500.0,53150.0,140.45,1801.69,194.55,535.56,543.81,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Lääne maakond,koretr_30_40.99,17.0,35.4,544900.0,1000.0,86000.0,30.03,2199.49,966.85,896.28,636.5,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Lääne maakond,koretr_41_54.99,33.0,46.8,1676900.0,4500.0,98000.0,105.88,2055.69,1260.96,1089.29,594.73,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Lääne maakond,koretr_55_69.99,15.0,62.4,1074700.0,17000.0,179800.0,247.81,2804.99,1162.79,1163.25,733.94,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Lääne maakond,koretr_70_249.99,8.0,95.2,685300.0,14800.0,249000.0,200.81,1579.95,625.7,816.33,531.04,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Lääne maakond,Elamu,17.0,122.1,,,,180.51,,921.88,,837.17,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Lääne maakond,Suvila,10.0,66.0,,,,57.75,,883.8,,,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Lääne-Viru maakond,koretr_10_29.99,29.0,24.2,414637.0,100.0,50000.0,5.56,2873.56,491.23,603.5,584.46,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Lääne-Viru maakond,koretr_30_40.99,66.0,36.3,1501776.0,1500.0,72500.0,37.88,2030.81,503.76,624.33,534.6,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Lääne-Viru maakond,koretr_41_54.99,104.0,47.3,2714080.0,500.0,95000.0,9.65,1872.43,407.27,550.43,495.55,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Lääne-Viru maakond,koretr_55_69.99,65.0,62.7,2234900.0,100.0,132000.0,1.47,2085.31,424.14,547.8,454.99,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Lääne-Viru maakond,koretr_70_249.99,27.0,82.2,1713835.0,100.0,220000.0,1.41,2012.16,618.13,746.69,514.14,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Lääne-Viru maakond,Elamu,71.0,142.8,,100.0,,0.72,,488.81,566.96,476.77,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Lääne-Viru maakond,Muu,1.0,,,,,,,,,,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Lääne-Viru maakond,Suvila,3.0,,,,,,,,,,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Põlva maakond,koretr_10_29.99,5.0,24.1,106813.0,4000.0,36000.0,150.38,1343.28,946.41,888.61,458.99,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Põlva maakond,koretr_30_40.99,9.0,35.5,133400.0,100.0,31500.0,3.13,895.52,281.25,417.9,332.15,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Põlva maakond,koretr_41_54.99,28.0,47.6,615850.0,1500.0,50000.0,30.67,1039.5,396.78,459.43,313.39,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Põlva maakond,koretr_55_69.99,9.0,64.9,403500.0,7300.0,121700.0,104.73,1849.54,668.65,697.86,535.76,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Põlva maakond,koretr_70_249.99,12.0,82.6,451600.0,2200.0,144000.0,27.41,1858.06,402.83,476.42,482.29,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Põlva maakond,Elamu,18.0,130.5,,,,41.72,,443.54,494.85,303.3,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Pärnu maakond,koretr_10_29.99,26.0,24.5,969099.0,700.0,84000.0,26.32,3157.89,1604.14,1555.66,1009.32,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Pärnu maakond,koretr_30_40.99,61.0,35.6,3356342.0,1500.0,130000.0,37.31,3333.33,1656.05,1552.37,882.11,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Pärnu maakond,koretr_41_54.99,96.0,47.4,6866665.0,405.0,280000.0,8.23,5737.7,1284.58,1499.01,1227.26,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Pärnu maakond,koretr_55_69.99,74.0,61.5,7146700.0,1000.0,247000.0,16.61,4380.75,1651.64,1583.84,1004.32,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Pärnu maakond,koretr_70_249.99,48.0,85.4,6030900.0,7500.0,320000.0,96.28,3272.96,1423.8,1474.68,910.37,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Pärnu maakond,Elamu,69.0,129.9,,,,25.58,,752.46,899.78,652.61,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Pärnu maakond,Suvila,11.0,40.0,,700.0,,50.36,,962.04,,,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Rapla maakond,koretr_10_29.99,7.0,24.4,70450.0,1000.0,24300.0,44.64,1509.32,209.73,460.24,525.87,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Rapla maakond,koretr_30_40.99,24.0,35.9,851125.0,5000.0,76000.0,126.58,2152.97,1014.39,986.32,620.37,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Rapla maakond,koretr_41_54.99,42.0,47.4,1829767.0,2500.0,92667.0,60.83,2120.53,800.95,916.93,661.3,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Rapla maakond,koretr_55_69.99,28.0,62.9,1691550.0,500.0,143500.0,8.59,2318.58,652.08,962.9,750.0,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Rapla maakond,koretr_70_249.99,11.0,80.4,1065400.0,29000.0,206400.0,329.55,2078.55,1151.76,1195.32,570.66,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Rapla maakond,Elamu,36.0,131.0,,,,30.03,,634.28,804.65,616.83,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Rapla maakond,Muu,1.0,,,,,,,,,,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Rapla maakond,Suvila,14.0,81.8,,,,231.38,,,,441.86,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Saare maakond,koretr_10_29.99,4.0,,,,,,,,,,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Saare maakond,koretr_30_40.99,15.0,37.2,619000.0,5000.0,78000.0,150.6,2052.63,1089.92,1100.54,666.27,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Saare maakond,koretr_41_54.99,22.0,47.3,1317900.0,9500.0,100000.0,184.47,2199.07,1355.34,1270.21,558.29,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Saare maakond,koretr_55_69.99,11.0,62.5,663000.0,10000.0,127000.0,148.81,1996.86,1099.83,964.25,579.7,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Saare maakond,koretr_70_249.99,10.0,,,,,,,,,,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Saare maakond,Elamu,32.0,115.8,,,,89.39,,709.76,926.25,734.91,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Saare maakond,Suvila,3.0,,,,,,,,,,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Tartu maakond,koretr_10_29.99,100.0,22.3,5463270.0,2000.0,117000.0,98.52,4491.53,2581.51,2477.76,857.46,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Tartu maakond,koretr_30_40.99,144.0,36.3,11681197.0,500.0,155000.0,12.72,3972.6,2332.97,2226.17,800.04,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Tartu maakond,koretr_41_54.99,279.0,46.7,27395427.0,500.0,236000.0,9.88,4926.0,2120.28,2105.54,774.81,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Tartu maakond,koretr_55_69.99,212.0,62.9,26584981.0,15000.0,248000.0,250.0,3829.6,1984.96,2000.53,585.25,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Tartu maakond,koretr_70_249.99,251.0,90.7,43358140.0,4500.0,376000.0,61.64,4771.84,1955.76,1915.72,519.28,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Tartu maakond,Elamu,89.0,169.6,,,,70.62,,,,,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Tartu maakond,Suvila,16.0,107.1,,,,93.01,,638.21,865.4,664.2,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Valga maakond,koretr_10_29.99,12.0,26.0,117950.0,1600.0,20000.0,66.95,806.45,397.95,371.06,250.29,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Valga maakond,koretr_30_40.99,18.0,37.7,217700.0,1500.0,29200.0,39.16,746.8,351.08,318.99,235.96,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Valga maakond,koretr_41_54.99,29.0,47.4,460949.0,99.0,50000.0,2.33,1182.03,195.23,331.37,300.03,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Valga maakond,koretr_55_69.99,16.0,60.8,329400.0,500.0,115000.0,7.6,1863.86,120.8,335.21,482.18,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Valga maakond,koretr_70_249.99,9.0,78.0,227000.0,100.0,49900.0,1.37,680.76,400.53,330.03,243.37,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Valga maakond,Elamu,30.0,138.3,,,,11.97,,489.33,520.3,376.67,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Valga maakond,Suvila,2.0,,,,,,,,,,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Viljandi maakond,koretr_10_29.99,20.0,21.9,537828.0,2000.0,71077.0,74.63,3149.25,1234.53,1287.5,902.92,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Viljandi maakond,koretr_30_40.99,29.0,35.5,1144565.0,639.0,110100.0,16.14,3517.57,744.42,1149.41,1055.19,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Viljandi maakond,koretr_41_54.99,57.0,47.4,2312237.0,100.0,147000.0,2.22,2993.89,558.14,860.55,819.98,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Viljandi maakond,koretr_55_69.99,35.0,62.8,2088670.0,1000.0,177500.0,15.77,2993.25,626.96,973.16,928.24,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Viljandi maakond,koretr_70_249.99,29.0,80.6,2567690.0,500.0,227000.0,5.75,2268.8,1132.32,1080.81,729.98,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Viljandi maakond,Elamu,59.0,137.8,,,,33.19,,413.94,494.12,390.39,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Viljandi maakond,Suvila,5.0,45.5,,,,480.77,748.3,681.09,623.34,115.61,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Võru maakond,koretr_10_29.99,13.0,24.1,97800.0,1000.0,26000.0,42.92,938.63,176.68,294.36,295.87,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Võru maakond,koretr_30_40.99,31.0,36.7,881900.0,500.0,58000.0,12.89,1446.38,951.16,763.54,504.07,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Võru maakond,koretr_41_54.99,41.0,47.4,1294105.0,5.0,83500.0,0.1,1876.4,720.34,668.08,513.41,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Võru maakond,koretr_55_69.99,28.0,62.4,1013998.0,3500.0,105000.0,56.45,1633.66,470.33,581.76,452.84,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Võru maakond,koretr_70_249.99,14.0,88.5,700950.0,3000.0,183000.0,38.41,1930.38,533.23,583.95,549.76,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Võru maakond,Elamu,47.0,104.5,,,,21.43,,266.42,449.0,430.64,2022Q3,1699.6666666666667,298.81,281.34
2022,III,Võru maakond,Suvila,5.0,27.5,,,,547.11,,,,569.97,2022Q3,1699.6666666666667,298.81,281.34
2022,IV,Harju maakond,koretr_10_29.99,193.0,22.7,12353262.0,3811.0,185000.0,181.16,6271.19,2756.27,2775.55,1213.64,2022Q4,1779.3333333333333,299.5,280.28
2022,IV,Harju maakond,koretr_30_40.99,471.0,35.3,45477235.0,1000.0,234000.0,29.94,5882.35,2610.49,2737.91,1091.33,2022Q4,1779.3333333333333,299.5,280.28
2022,IV,Harju maakond,koretr_41_54.99,828.0,47.3,110840124.0,2000.0,290000.0,40.24,6265.03,2747.92,2833.78,1064.04,2022Q4,1779.3333333333333,299.5,280.28
2022,IV,Harju maakond,koretr_55_69.99,622.0,62.2,106857386.0,14000.0,554190.0,253.62,8565.53,2689.82,2768.91,965.04,2022Q4,1779.3333333333333,299.5,280.28
2022,IV,Harju maakond,koretr_70_249.99,745.0,99.0,215807299.0,10000.0,1600000.0,76.53,9313.15,2779.88,2926.54,946.63,2022Q4,1779.3333333333333,299.5,280.28
2022,IV,Harju maakond,Elamu,140.0,190.4,,,,52.56,,,,,2022Q4,1779.3333333333333,299.5,280.28
2022,IV,Harju maakond,Muu,2.0,,,,,,,,,,2022Q4,1779.3333333333333,299.5,280.28
2022,IV,Harju maakond,Suvila,72.0,62.7,,,,111.36,,,,,2022Q4,1779.3333333333333,299.5,280.28
2022,IV,Hiiu maakond,koretr_30_40.99,1.0,,,,,,,,,,2022Q4,1779.3333333333333,299.5,280.28
2022,IV,Hiiu maakond,koretr_41_54.99,3.0,,,,,,,,,,2022Q4,1779.3333333333333,299.5,280.28
2022,IV,Hiiu maakond,koretr_55_69.99,2.0,,,,,,,,,,2022Q4,1779.3333333333333,299.5,280.28
2022,IV,Hiiu maakond,Elamu,2.0,,,,,,,,,,2022Q4,1779.3333333333333,299.5,280.28
2022,IV,Hiiu maakond,Muu,1.0,,,,,,,,,,2022Q4,1779.3333333333333,299.5,280.28
2022,IV,Hiiu maakond,Suvila,1.0,,,,,,,,,,2022Q4,1779.3333333333333,299.5,280.28
2022,IV,Ida-Viru maakond,koretr_10_29.99,80.0,27.3,778386.0,300.0,24300.0,11.07,869.57,362.07,356.08,213.56,2022Q4,1779.3333333333333,299.5,280.28
2022,IV,Ida-Viru maakond,koretr_30_40.99,211.0,36.5,2450890.0,1.0,57000.0,0.03,1435.77,250.0,319.2,273.77,2022Q4,1779.3333333333333,299.5,280.28
